product_id,brand,category,sub_category,mrp
71319,The Body Shop,Skincare,Oil,4099.32
71320,Biotique,Makeup,Mask,349.19
71321,Nivea,Personal Care,Compact,1618.25
71322,WOW Skin Science,Haircare,Conditioner,1521.58
71323,Lakme,Skincare,Perfume,4414.9
71324,L'Oreal,Skincare,Deodorant,4712.87
71325,Himalaya,Personal Care,Serum,3106.55
71326,,Fragrance,Moisturizer,3638.9
71327,Mamaearth,Haircare,Conditioner,1984.58
71328,L'Oreal,Skincare,Hair Mask,2106.85
71329,WOW Skin Science,Personal Care,Serum,1786.16
71330,WOW Skin Science,Skincare,Moisturizer,121.06
71331,The Body Shop,Personal Care,Perfume,1203.55
71332,Mamaearth,Skincare,Perfume,4459.26
71333,Pond's,Personal Care,Body Lotion,956.44
71334,Maybelline,,Sunscreen,2863.91
71335,L'Oreal,Fragrance,Mascara,444.65
71336,Nivea,Personal Care,Eyeliner,2055.95
71337,Maybelline,Personal Care,Foundation,495.12
71338,Lakme,Makeup,Mascara,830.91
71339,Maybelline,Fragrance,Body Lotion,198.64
71340,Forest Essentials,Skincare,Conditioner,3510.42
71341,Himalaya,Skincare,Mask,2375.54
71342,Nykaa Naturals,Fragrance,Mask,2524.85
71343,Himalaya,,Soap,3871.61
71344,Himalaya,Fragrance,Handwash,4967.04
71345,WOW Skin Science,Skincare,Deodorant,831.16
71346,L'Oreal,Makeup,Soap,3426.7
71347,Himalaya,Makeup,Mascara,
71348,The Body Shop,Skincare,Conditioner,3873.06
71349,Mamaearth,Skincare,Sunscreen,4762.9
71350,Biotique,Personal Care,Sanitizer,4223.09
71351,WOW Skin Science,Makeup,Mascara,3547.22
71352,,Personal Care,Lipstick,3836.9
71353,Nykaa Naturals,Makeup,Deodorant,1277.99
71354,L'Oreal,Fragrance,Handwash,1078.84
71355,Pond's,Fragrance,Compact,821.95
71356,,Haircare,Compact,220.82
71357,,Skincare,Face Wash,
71358,Pond's,Personal Care,Conditioner,
71359,Biotique,Fragrance,Perfume,
71360,Mamaearth,Haircare,Sanitizer,2343.51
71361,Forest Essentials,Fragrance,Eyeliner,4336.8
71362,Nykaa Naturals,Fragrance,Serum,
71363,L'Oreal,Fragrance,Moisturizer,3487.45
71364,Lakme,Fragrance,Moisturizer,2510.2
71365,Nivea,,,3250.37
71366,The Body Shop,Personal Care,Mascara,2639.58
71367,Pond's,Haircare,Moisturizer,4683.03
71368,The Body Shop,Skincare,Sunscreen,3081.92
71369,L'Oreal,Fragrance,Oil,2579.58
71370,Lakme,Fragrance,Sunscreen,4776.91
71371,Mamaearth,Haircare,Mascara,3482.63
71372,Forest Essentials,Fragrance,Perfume,
71373,Nykaa Naturals,Skincare,Body Mist,734.98
71374,,Fragrance,Lipstick,1444.26
71375,L'Oreal,Skincare,Oil,2225.96
71376,Forest Essentials,Skincare,Foundation,4068.49
71377,Mamaearth,Makeup,Eyeliner,808.04
71378,Pond's,Makeup,Hair Mask,2098.62
71379,Himalaya,Personal Care,Face Wash,415.61
71380,WOW Skin Science,,Conditioner,1378.79
71381,Mamaearth,Haircare,Body Lotion,4541.08
71382,Himalaya,,,818.48
71383,L'Oreal,Personal Care,Face Wash,2896.7
71384,Mamaearth,Skincare,Oil,2638.06
71385,Lakme,Fragrance,Conditioner,4063.21
71386,WOW Skin Science,Fragrance,Body Lotion,2256.05
71387,Himalaya,Makeup,Sanitizer,4139.61
71388,WOW Skin Science,Skincare,Body Mist,4962.22
71389,Lakme,Personal Care,Perfume,3323.86
71390,Maybelline,Fragrance,,4908.67
71391,Pond's,Personal Care,,2489.67
71392,Nykaa Naturals,Fragrance,Conditioner,4807.65
71393,L'Oreal,,,2128.8
71394,Maybelline,,Moisturizer,3356.58
71395,The Body Shop,Skincare,,4373.51
71396,Himalaya,Haircare,Body Lotion,1342.05
71397,Himalaya,Skincare,Conditioner,1181.62
71398,Mamaearth,Skincare,Mascara,840.57
71399,Nivea,Skincare,Compact,78.78
71400,WOW Skin Science,Haircare,Hair Mask,3764.0
71401,The Body Shop,Haircare,Serum,1794.14
71402,,Personal Care,Shampoo,287.22
71403,Nykaa Naturals,Haircare,Soap,1580.39
71404,L'Oreal,Haircare,Eyeliner,3620.19
71405,Pond's,Skincare,Sanitizer,398.9
71406,The Body Shop,Personal Care,Handwash,706.21
71407,Lakme,Personal Care,Conditioner,2314.7
71408,Maybelline,Makeup,Body Mist,2970.84
71409,Maybelline,,Face Wash,2181.38
71410,Nykaa Naturals,Skincare,Soap,2552.96
71411,Mamaearth,Haircare,Sanitizer,2859.88
71412,Himalaya,Skincare,Perfume,2328.58
71413,Himalaya,,Handwash,3950.87
71414,Forest Essentials,Haircare,Shampoo,1299.73
71415,Pond's,Fragrance,Body Lotion,662.53
71416,Himalaya,Skincare,Body Lotion,3267.91
71417,Biotique,Haircare,Body Lotion,264.09
71418,WOW Skin Science,Personal Care,Perfume,2074.27
71419,Pond's,Makeup,Perfume,4935.82
71420,Himalaya,Personal Care,Lipstick,576.01
71421,The Body Shop,Personal Care,Shampoo,1591.44
71422,Forest Essentials,Fragrance,Shampoo,3203.87
71423,Lakme,Makeup,Compact,4084.92
71424,WOW Skin Science,Skincare,Body Mist,1526.08
71425,L'Oreal,Haircare,Body Lotion,3886.21
71426,The Body Shop,Makeup,Handwash,3432.25
71427,L'Oreal,,Soap,1452.91
71428,Himalaya,Fragrance,Mask,3707.51
71429,,Makeup,Mask,2277.46
71430,Himalaya,Fragrance,Sunscreen,3409.44
71431,Biotique,Fragrance,,2249.91
71432,Nykaa Naturals,Personal Care,Hair Mask,
71433,WOW Skin Science,Makeup,Deodorant,2543.67
71434,The Body Shop,Makeup,Mascara,2408.27
71435,Nivea,Personal Care,Eyeliner,2496.25
71436,Himalaya,Skincare,Face Wash,4468.83
71437,,Personal Care,Lipstick,2622.8
71438,Nivea,Makeup,Serum,3808.27
71439,Biotique,,Sanitizer,1358.46
71440,L'Oreal,Fragrance,Face Wash,3461.47
71441,WOW Skin Science,Haircare,,824.44
71442,Nykaa Naturals,Haircare,Face Wash,964.95
71443,Himalaya,Personal Care,Body Lotion,4589.4
71444,The Body Shop,Fragrance,Perfume,3447.18
71445,Maybelline,,Body Lotion,1657.29
71446,Biotique,Skincare,Face Wash,3472.74
71447,Nykaa Naturals,,Eyeliner,2867.22
71448,Lakme,Haircare,Face Wash,1615.66
71449,Nykaa Naturals,Personal Care,Soap,4064.43
71450,Nivea,Fragrance,Lipstick,2168.64
71451,Lakme,Fragrance,Sunscreen,4082.46
71452,Forest Essentials,Personal Care,Mascara,3085.37
71453,Pond's,Skincare,Moisturizer,4654.03
71454,Forest Essentials,Makeup,Serum,4788.43
71455,The Body Shop,Haircare,Mascara,1551.64
71456,The Body Shop,Skincare,Mascara,1352.8
71457,Biotique,Haircare,Compact,2137.45
71458,Himalaya,Makeup,Mask,3474.79
71459,Mamaearth,Personal Care,Lipstick,1063.94
71460,WOW Skin Science,Fragrance,Mask,2329.76
71461,Nykaa Naturals,Personal Care,Mascara,3113.64
71462,Maybelline,Haircare,Hair Mask,4842.32
71463,Lakme,Personal Care,Hair Mask,2741.42
71464,Maybelline,Skincare,Perfume,3841.93
71465,Pond's,Skincare,Body Mist,818.55
71466,Nykaa Naturals,Fragrance,Body Mist,
71467,Lakme,,Eyeliner,4653.09
71468,Maybelline,Fragrance,Sanitizer,1081.55
71469,Pond's,,Oil,2021.72
71470,Nivea,Haircare,Lipstick,4690.64
71471,Biotique,Skincare,Sunscreen,1958.84
71472,WOW Skin Science,Fragrance,Body Lotion,2654.06
71473,Pond's,Makeup,Eyeliner,4768.59
71474,Himalaya,Fragrance,Eyeliner,2108.41
71475,Himalaya,Makeup,Soap,356.54
71476,Mamaearth,Makeup,Body Mist,3385.62
71477,Forest Essentials,Haircare,Deodorant,4235.9
71478,WOW Skin Science,Personal Care,Lipstick,2929.13
71479,Maybelline,Fragrance,Lipstick,3056.88
71480,WOW Skin Science,Haircare,,266.63
71481,Forest Essentials,Skincare,Eyeliner,3743.65
71482,Pond's,Personal Care,Shampoo,4041.37
71483,Mamaearth,Fragrance,Oil,267.27
71484,L'Oreal,Haircare,Deodorant,2114.4
71485,Himalaya,Skincare,Handwash,4731.02
71486,Maybelline,Skincare,Face Wash,4793.57
71487,Nivea,Personal Care,Sunscreen,
71488,Nivea,Fragrance,Deodorant,3203.63
71489,Nivea,Personal Care,Soap,4730.91
71490,Biotique,Personal Care,Sanitizer,3349.65
71491,Nivea,Haircare,Moisturizer,3843.06
71492,Lakme,Fragrance,Sanitizer,4136.7
71493,Pond's,Fragrance,Eyeliner,1960.84
71494,The Body Shop,Fragrance,Foundation,662.8
71495,Maybelline,Haircare,Deodorant,3472.1
71496,Pond's,Personal Care,Soap,2154.37
71497,Nykaa Naturals,Skincare,Lipstick,347.82
71498,Forest Essentials,Personal Care,Serum,1168.4
71499,,Fragrance,Perfume,4026.51
71500,L'Oreal,Fragrance,Perfume,1263.58
71501,,Makeup,Deodorant,331.37
71502,Nykaa Naturals,Personal Care,Mask,3314.03
71503,Pond's,Skincare,Soap,4194.04
71504,Lakme,Haircare,Oil,206.5
71505,The Body Shop,Fragrance,Body Mist,729.57
71506,Nivea,Haircare,Body Lotion,4605.55
71507,WOW Skin Science,,Body Lotion,2615.6
71508,Pond's,Haircare,Serum,
71509,L'Oreal,,Sanitizer,775.25
71510,Lakme,Fragrance,Sunscreen,564.13
71511,Lakme,Makeup,Foundation,1988.18
71512,The Body Shop,Skincare,Sanitizer,1067.93
71513,Biotique,Personal Care,Compact,159.65
71514,,Makeup,Conditioner,4725.43
71515,Nykaa Naturals,Haircare,,644.56
71516,Maybelline,Fragrance,Serum,2948.9
71517,The Body Shop,Fragrance,Sunscreen,4998.57
71518,Mamaearth,Makeup,Shampoo,3135.83
71519,,Fragrance,Body Lotion,4118.5
71520,,Makeup,Serum,1681.23
71521,Biotique,Makeup,Conditioner,1297.57
71522,Nivea,Haircare,Serum,3723.33
71523,Maybelline,Personal Care,Lipstick,1690.22
71524,Nykaa Naturals,Personal Care,Handwash,2781.5
71525,Nivea,Makeup,Serum,4467.05
71526,Mamaearth,Skincare,Body Lotion,2895.53
71527,Maybelline,Makeup,Body Mist,1602.92
71528,Maybelline,Personal Care,Serum,2614.09
71529,Nykaa Naturals,Makeup,Perfume,1739.28
71530,Nivea,Fragrance,Mask,673.25
71531,Forest Essentials,Fragrance,Sanitizer,2341.75
71532,L'Oreal,Skincare,,1428.21
71533,WOW Skin Science,Haircare,Foundation,1402.62
71534,Himalaya,Haircare,,377.83
71535,Nykaa Naturals,Skincare,Perfume,945.37
71536,Lakme,Skincare,Eyeliner,4710.96
71537,WOW Skin Science,Skincare,Sunscreen,4275.9
71538,Maybelline,Makeup,Sunscreen,4146.22
71539,L'Oreal,Skincare,Shampoo,2266.66
71540,Pond's,Makeup,Body Mist,790.45
71541,Maybelline,Makeup,Eyeliner,3922.99
71542,Forest Essentials,Skincare,Serum,
71543,Lakme,Makeup,Perfume,2146.52
71544,WOW Skin Science,Skincare,Body Mist,
71545,Pond's,Haircare,Face Wash,1890.25
71546,The Body Shop,Fragrance,Shampoo,4230.68
71547,The Body Shop,Makeup,Serum,952.8
71548,Pond's,Fragrance,Eyeliner,4645.82
71549,Maybelline,Haircare,Serum,333.73
71550,Lakme,Fragrance,Conditioner,3250.82
71551,Forest Essentials,Skincare,Conditioner,3455.46
71552,Himalaya,Makeup,Serum,227.39
71553,Maybelline,Fragrance,Serum,1189.99
71554,WOW Skin Science,Makeup,Mask,4180.34
71555,Nykaa Naturals,Makeup,Compact,3628.71
71556,,Fragrance,Body Mist,4386.67
71557,Pond's,Fragrance,Conditioner,3062.83
71558,Nykaa Naturals,Fragrance,,4927.26
71559,Biotique,Fragrance,Hair Mask,446.35
71560,Nykaa Naturals,Haircare,Face Wash,1686.94
71561,Mamaearth,Haircare,Lipstick,
71562,Forest Essentials,Fragrance,Moisturizer,4535.44
71563,Nivea,Fragrance,Oil,4468.73
71564,,Haircare,Lipstick,189.78
71565,The Body Shop,Skincare,Oil,3943.37
71566,Forest Essentials,Skincare,Body Mist,1642.88
71567,Lakme,Haircare,Sanitizer,3351.74
71568,Mamaearth,Fragrance,Compact,2243.31
71569,Lakme,Skincare,Moisturizer,3600.08
71570,,Haircare,Moisturizer,1416.69
71571,Forest Essentials,Skincare,Serum,3920.64
71572,The Body Shop,Haircare,Lipstick,3031.54
71573,Mamaearth,Skincare,Handwash,2145.81
71574,Maybelline,Makeup,Perfume,4487.76
71575,Nykaa Naturals,Haircare,Deodorant,4159.01
71576,Nivea,,Handwash,3325.34
71577,The Body Shop,Skincare,Mascara,4878.17
71578,Biotique,Personal Care,Face Wash,3499.71
71579,Nivea,Skincare,Sunscreen,4901.7
71580,Nykaa Naturals,Haircare,Deodorant,4152.59
71581,Lakme,Fragrance,Body Mist,2673.15
71582,Himalaya,Personal Care,Sunscreen,677.72
71583,Biotique,Fragrance,Sunscreen,2074.73
71584,Himalaya,,,766.54
71585,Himalaya,Fragrance,Handwash,
71586,L'Oreal,Personal Care,Mask,1965.91
71587,Biotique,Makeup,Mask,708.39
71588,The Body Shop,Personal Care,Hair Mask,2447.81
71589,Nykaa Naturals,Fragrance,Body Lotion,1493.21
71590,Mamaearth,Skincare,Foundation,3613.71
71591,Mamaearth,Fragrance,Shampoo,660.9
71592,Pond's,Makeup,Foundation,2735.03
71593,Nivea,Fragrance,Foundation,4976.54
71594,The Body Shop,Personal Care,Sanitizer,1632.22
71595,Biotique,Haircare,Serum,1531.28
71596,Biotique,Makeup,Deodorant,2958.08
71597,L'Oreal,Personal Care,Eyeliner,898.12
71598,Nivea,Haircare,Serum,4795.04
71599,Mamaearth,Makeup,Perfume,3574.06
71600,L'Oreal,Skincare,Shampoo,754.89
71601,Nykaa Naturals,Skincare,Oil,1693.46
71602,Himalaya,Haircare,Mask,3255.29
71603,Lakme,Skincare,Sunscreen,2845.21
71604,L'Oreal,Skincare,Serum,515.39
71605,WOW Skin Science,Skincare,Handwash,1240.41
71606,Nivea,Haircare,Face Wash,3390.7
71607,Forest Essentials,Haircare,Moisturizer,3824.48
71608,Nykaa Naturals,Haircare,Eyeliner,4329.95
71609,,Skincare,Serum,3919.9
71610,Biotique,Fragrance,Deodorant,2159.98
71611,WOW Skin Science,Makeup,Soap,2053.9
71612,The Body Shop,Skincare,Perfume,2606.94
71613,Biotique,Fragrance,Body Mist,703.16
71614,Biotique,Haircare,Conditioner,2295.62
71615,The Body Shop,Skincare,Deodorant,4366.42
71616,Mamaearth,Haircare,Moisturizer,1614.64
71617,Nivea,Makeup,Compact,1354.32
71618,The Body Shop,Personal Care,Oil,471.37
71619,WOW Skin Science,Fragrance,Compact,4382.05
71620,The Body Shop,Haircare,Body Mist,2903.28
71621,Nykaa Naturals,Makeup,Body Mist,4495.37
71622,Himalaya,Fragrance,Deodorant,937.5
71623,,Skincare,Conditioner,975.66
71624,Lakme,Skincare,Face Wash,1012.19
71625,Nykaa Naturals,Makeup,Serum,718.65
71626,Himalaya,Fragrance,Handwash,1753.11
71627,Nykaa Naturals,Haircare,Handwash,2315.26
71628,Pond's,Fragrance,,4141.69
71629,,Skincare,,4274.1
71630,Himalaya,Personal Care,Eyeliner,610.46
71631,Himalaya,Personal Care,Body Lotion,4337.56
71632,Maybelline,Haircare,Deodorant,440.88
71633,L'Oreal,Fragrance,Handwash,4768.37
71634,L'Oreal,Skincare,,
71635,Maybelline,Makeup,Oil,576.33
71636,The Body Shop,Fragrance,Soap,1576.27
71637,Nivea,Makeup,Conditioner,4215.07
71638,,Haircare,Oil,221.79
71639,Lakme,Makeup,Perfume,512.44
71640,Forest Essentials,Skincare,Face Wash,4196.73
71641,Pond's,,,1392.7
71642,Maybelline,Makeup,,1600.81
71643,Lakme,Haircare,Body Mist,2866.56
71644,Forest Essentials,Makeup,Perfume,4516.12
71645,The Body Shop,Makeup,Lipstick,2754.2
71646,L'Oreal,Skincare,Sanitizer,4025.5
71647,Nykaa Naturals,Skincare,Conditioner,3031.5
71648,Forest Essentials,Personal Care,Oil,394.87
71649,Lakme,Makeup,Sanitizer,4873.42
71650,Nykaa Naturals,Skincare,Handwash,2445.66
71651,Pond's,Fragrance,Lipstick,4412.97
71652,Biotique,Haircare,Body Lotion,4794.01
71653,WOW Skin Science,Skincare,Deodorant,4849.45
71654,Himalaya,Skincare,Lipstick,447.47
71655,Forest Essentials,,Mascara,3104.81
71656,Lakme,Makeup,Handwash,2065.85
71657,Maybelline,Haircare,Sunscreen,169.25
71658,Forest Essentials,Makeup,Soap,2971.3
71659,Lakme,Haircare,Foundation,4881.74
71660,Lakme,Fragrance,Soap,4509.27
71661,Nivea,Makeup,Body Mist,4960.61
71662,Lakme,Haircare,Shampoo,707.32
71663,Maybelline,Personal Care,Sunscreen,666.42
71664,Himalaya,Haircare,Perfume,4121.59
71665,L'Oreal,Makeup,Foundation,4820.88
71666,,Haircare,Hair Mask,1125.1
71667,L'Oreal,Makeup,Eyeliner,877.81
71668,,Personal Care,,
71669,Maybelline,Fragrance,,1279.69
71670,Pond's,Makeup,Soap,3810.86
71671,Nivea,Makeup,Deodorant,2254.85
71672,WOW Skin Science,Skincare,Soap,3217.66
71673,Himalaya,Haircare,Oil,3720.64
71674,Mamaearth,Haircare,Mask,2701.13
71675,Mamaearth,Haircare,Lipstick,4395.47
71676,The Body Shop,Personal Care,Mascara,3541.82
71677,WOW Skin Science,Haircare,Sanitizer,2790.37
71678,L'Oreal,Makeup,Mascara,2375.79
71679,The Body Shop,Haircare,Handwash,3155.93
71680,WOW Skin Science,Personal Care,,3281.03
71681,Forest Essentials,Personal Care,Soap,2059.63
71682,WOW Skin Science,Makeup,Sunscreen,4137.84
71683,Forest Essentials,Personal Care,Perfume,3296.87
71684,,,Lipstick,3703.8
71685,Maybelline,,Eyeliner,1792.13
71686,The Body Shop,Fragrance,Face Wash,3428.59
71687,WOW Skin Science,Skincare,Conditioner,1389.29
71688,Nykaa Naturals,Haircare,Face Wash,1366.94
71689,The Body Shop,Personal Care,Compact,4665.14
71690,WOW Skin Science,Skincare,Eyeliner,3815.55
71691,Pond's,Haircare,Hair Mask,3124.81
71692,Nykaa Naturals,Haircare,Deodorant,276.73
71693,Nykaa Naturals,Fragrance,Soap,682.2
71694,L'Oreal,Makeup,Conditioner,2152.33
71695,Forest Essentials,Skincare,Oil,1588.85
71696,L'Oreal,Makeup,Foundation,1475.81
71697,Nykaa Naturals,Personal Care,Sunscreen,3898.6
71698,Nykaa Naturals,Personal Care,Perfume,2887.42
71699,The Body Shop,Makeup,Lipstick,3618.24
71700,Nivea,Skincare,Shampoo,2666.76
71701,The Body Shop,Fragrance,Compact,1705.88
71702,Himalaya,Personal Care,Moisturizer,1616.14
71703,Forest Essentials,Skincare,Eyeliner,2672.38
71704,Forest Essentials,Fragrance,Body Lotion,3364.16
71705,Forest Essentials,Makeup,Hair Mask,3624.57
71706,Himalaya,Haircare,Soap,1236.7
71707,L'Oreal,Personal Care,Handwash,4962.6
71708,WOW Skin Science,Haircare,Compact,4382.25
71709,The Body Shop,Haircare,Face Wash,428.52
71710,Biotique,Skincare,Perfume,597.03
71711,Mamaearth,Fragrance,Perfume,2525.28
71712,WOW Skin Science,,Moisturizer,539.4
71713,Nykaa Naturals,Haircare,Hair Mask,199.29
71714,Nivea,Skincare,Body Lotion,880.34
71715,Mamaearth,Fragrance,Deodorant,3296.73
71716,WOW Skin Science,Makeup,Oil,884.32
71717,Himalaya,Haircare,Serum,1474.24
71718,Nykaa Naturals,Skincare,Body Mist,3697.16
71719,Himalaya,Haircare,Mask,551.42
71720,,,Sanitizer,4128.67
71721,Pond's,Personal Care,,
71722,L'Oreal,,Oil,2530.82
71723,Lakme,Fragrance,Perfume,
71724,Mamaearth,Haircare,Hair Mask,3923.89
71725,Himalaya,Haircare,Hair Mask,2649.31
71726,The Body Shop,Fragrance,Sunscreen,91.75
71727,Mamaearth,Personal Care,Body Mist,1809.02
71728,The Body Shop,Skincare,Soap,3797.85
71729,Pond's,Fragrance,Body Mist,
71730,Lakme,Fragrance,,185.83
71731,The Body Shop,Fragrance,Lipstick,2211.35
71732,Pond's,Fragrance,Lipstick,2571.65
71733,Biotique,Fragrance,Soap,4147.75
71734,Maybelline,,Handwash,1330.24
71735,Mamaearth,Skincare,Body Mist,4531.99
71736,,Personal Care,Moisturizer,820.18
71737,Forest Essentials,Personal Care,Serum,536.75
71738,Lakme,Haircare,Sanitizer,4578.96
71739,Himalaya,Personal Care,Body Lotion,1692.9
71740,Nykaa Naturals,Haircare,Hair Mask,4036.83
71741,Pond's,Fragrance,Deodorant,4249.7
71742,The Body Shop,Fragrance,Sunscreen,2769.33
71743,L'Oreal,Fragrance,Eyeliner,3143.73
71744,Maybelline,Personal Care,Sunscreen,1800.31
71745,Mamaearth,Haircare,Serum,4313.77
71746,Mamaearth,Personal Care,Lipstick,
71747,Mamaearth,Haircare,Conditioner,2821.41
71748,Maybelline,Personal Care,Oil,1913.37
71749,Maybelline,Fragrance,Shampoo,3628.0
71750,Nivea,Haircare,Moisturizer,821.59
71751,Forest Essentials,Makeup,Body Mist,3332.03
71752,WOW Skin Science,Skincare,Sunscreen,2164.92
71753,Forest Essentials,Haircare,Serum,2138.04
71754,L'Oreal,Skincare,Serum,2193.76
71755,Mamaearth,Personal Care,Face Wash,4944.38
71756,Mamaearth,Personal Care,Conditioner,
71757,WOW Skin Science,Skincare,Eyeliner,2336.13
71758,Forest Essentials,Fragrance,Face Wash,2847.63
71759,Pond's,Personal Care,Soap,3311.81
71760,Mamaearth,Makeup,Mascara,4269.34
71761,Pond's,Makeup,Body Lotion,3919.26
71762,Biotique,Haircare,Compact,4864.38
71763,Himalaya,Fragrance,Perfume,2149.4
71764,Maybelline,Skincare,Handwash,4849.74
71765,Forest Essentials,Fragrance,Sunscreen,4238.96
71766,Maybelline,,,4132.84
71767,Lakme,Skincare,Face Wash,581.59
71768,The Body Shop,Haircare,Moisturizer,1517.78
71769,Himalaya,Haircare,Serum,1484.71
71770,Pond's,Skincare,Oil,1912.44
71771,Mamaearth,Haircare,Body Mist,1553.1
71772,Maybelline,Personal Care,Lipstick,783.5
71773,,Personal Care,,3326.05
71774,The Body Shop,Fragrance,Body Lotion,904.0
71775,,Fragrance,Handwash,2068.87
71776,,Personal Care,Body Mist,1414.72
71777,L'Oreal,,Oil,2572.79
71778,The Body Shop,Personal Care,Hair Mask,960.35
71779,Biotique,Haircare,Perfume,299.83
71780,Nivea,Fragrance,Conditioner,709.48
71781,Lakme,Fragrance,Eyeliner,1105.67
71782,Lakme,Personal Care,Sunscreen,2747.09
71783,L'Oreal,Makeup,Hair Mask,2353.56
71784,L'Oreal,Personal Care,Handwash,4245.27
71785,,Fragrance,Mascara,2662.02
71786,Nivea,Haircare,Moisturizer,2739.89
71787,Himalaya,Skincare,Moisturizer,
71788,Nykaa Naturals,Fragrance,Face Wash,4132.09
71789,WOW Skin Science,Skincare,Serum,1346.37
71790,Pond's,Personal Care,Perfume,3397.68
71791,Biotique,Fragrance,Perfume,1583.32
71792,Nivea,Personal Care,Perfume,2011.54
71793,Maybelline,Personal Care,Serum,795.71
71794,Nykaa Naturals,Personal Care,Moisturizer,3604.74
71795,L'Oreal,Personal Care,Serum,399.93
71796,WOW Skin Science,Haircare,Mascara,1360.14
71797,Himalaya,Makeup,Foundation,1467.95
71798,,Haircare,Perfume,1615.14
71799,Nykaa Naturals,Personal Care,Foundation,451.39
71800,Biotique,Skincare,Sunscreen,183.73
71801,Forest Essentials,Fragrance,Foundation,2681.08
71802,Forest Essentials,Personal Care,Oil,1369.44
71803,Biotique,Fragrance,Mask,2835.26
71804,Pond's,Personal Care,Sanitizer,4634.1
71805,Biotique,Makeup,,895.15
71806,Mamaearth,Skincare,Oil,2221.01
71807,Nivea,,Face Wash,4797.32
71808,Nykaa Naturals,,Body Mist,3043.91
71809,Mamaearth,Personal Care,Body Lotion,2763.34
71810,Biotique,Fragrance,Body Lotion,4351.2
71811,Lakme,Haircare,Perfume,3074.87
71812,The Body Shop,Skincare,Perfume,3766.04
71813,Nivea,Skincare,Shampoo,4177.64
71814,Nivea,Makeup,,247.24
71815,Lakme,Fragrance,,4942.77
71816,Nivea,Haircare,Body Lotion,4756.8
71817,,Makeup,,534.12
71818,Pond's,,Moisturizer,4729.8
71819,Lakme,Haircare,Moisturizer,2529.91
71820,Mamaearth,Skincare,Soap,4383.02
71821,Nivea,Personal Care,Hair Mask,2737.43
71822,L'Oreal,Skincare,Sanitizer,986.73
71823,Maybelline,Haircare,,2860.03
71824,Pond's,Makeup,Mask,3163.48
71825,Mamaearth,Haircare,Deodorant,1742.74
71826,The Body Shop,Fragrance,Mask,2947.78
71827,Himalaya,Fragrance,Compact,3623.99
71828,WOW Skin Science,Personal Care,Handwash,2033.4
71829,Nivea,Skincare,Moisturizer,2774.48
71830,Lakme,Skincare,Deodorant,2969.9
71831,Lakme,Makeup,Sanitizer,4893.25
71832,Maybelline,Skincare,Conditioner,4645.82
71833,Nivea,Skincare,Hair Mask,3797.0
71834,Mamaearth,Personal Care,Face Wash,4680.41
71835,Biotique,Haircare,,
71836,Forest Essentials,Skincare,Foundation,4233.49
71837,Mamaearth,Skincare,Moisturizer,2745.84
